y,x,street_count,highway,ref,geometry
-11.980043,-77.0447226,3,N/A,N/A,POINT (-77.0447226 -11.980043)
-11.9790864,-77.042978,3,N/A,N/A,POINT (-77.042978 -11.9790864)
-11.9841058,-77.0380076,3,N/A,N/A,POINT (-77.0380076 -11.9841058)
-11.9730094,-77.0442566,3,N/A,N/A,POINT (-77.0442566 -11.9730094)
-11.9707377,-77.0440049,3,N/A,N/A,POINT (-77.0440049 -11.9707377)
-11.9746059,-77.0381304,3,N/A,N/A,POINT (-77.0381304 -11.9746059)
-11.981458,-77.0381726,3,N/A,N/A,POINT (-77.0381726 -11.981458)
-11.98036,-77.0441705,3,N/A,N/A,POINT (-77.0441705 -11.98036)
-11.9804084,-77.0413512,3,N/A,N/A,POINT (-77.0413512 -11.9804084)
-11.9765579,-77.0378069,3,N/A,N/A,POINT (-77.0378069 -11.9765579)
-11.9832843,-77.0410795,3,N/A,N/A,POINT (-77.0410795 -11.9832843)
-11.979446,-77.0396722,3,N/A,N/A,POINT (-77.0396722 -11.979446)
-11.9691476,-77.0445591,3,N/A,N/A,POINT (-77.0445591 -11.9691476)
-11.9781985,-77.0448903,3,N/A,N/A,POINT (-77.0448903 -11.9781985)
-11.9786866,-77.0447672,3,N/A,N/A,POINT (-77.0447672 -11.9786866)
-11.9811135,-77.0453661,3,N/A,N/A,POINT (-77.0453661 -11.9811135)
-11.9803769,-77.0364718,3,N/A,N/A,POINT (-77.0364718 -11.9803769)
-11.9756515,-77.0379889,3,N/A,N/A,POINT (-77.0379889 -11.9756515)
-11.9791262,-77.0395867,3,N/A,N/A,POINT (-77.0395867 -11.9791262)
-11.9797285,-77.0453057,3,N/A,N/A,POINT (-77.0453057 -11.9797285)
-11.9808552,-77.0429756,3,N/A,N/A,POINT (-77.0429756 -11.9808552)
-11.9796491,-77.0433364,4,N/A,N/A,POINT (-77.0433364 -11.9796491)
-11.9795197,-77.0428722,4,N/A,N/A,POINT (-77.0428722 -11.9795197)
-11.9790199,-77.0400852,3,N/A,N/A,POINT (-77.0400852 -11.9790199)
-11.9815174,-77.0447888,3,N/A,N/A,POINT (-77.0447888 -11.9815174)
-11.9790082,-77.038005,3,N/A,N/A,POINT (-77.038005 -11.9790082)
-11.9685687,-77.04511,1,N/A,N/A,POINT (-77.04511 -11.9685687)
-11.9743292,-77.0365436,3,N/A,N/A,POINT (-77.0365436 -11.9743292)
-11.9844974,-77.0402395,3,N/A,N/A,POINT (-77.0402395 -11.9844974)
-11.9782281,-77.0442997,3,N/A,N/A,POINT (-77.0442997 -11.9782281)
-11.97732,-77.0352876,3,N/A,N/A,POINT (-77.0352876 -11.97732)
-11.9827842,-77.0409977,3,N/A,N/A,POINT (-77.0409977 -11.9827842)
-11.9787549,-77.0435981,3,N/A,N/A,POINT (-77.0435981 -11.9787549)
-11.977813,-77.0384231,4,N/A,N/A,POINT (-77.0384231 -11.977813)
-11.9801663,-77.045171,3,N/A,N/A,POINT (-77.045171 -11.9801663)
-11.9800029,-77.0405958,3,N/A,N/A,POINT (-77.0405958 -11.9800029)
-11.9824666,-77.0415564,3,N/A,N/A,POINT (-77.0415564 -11.9824666)
-11.9834348,-77.0382013,3,N/A,N/A,POINT (-77.0382013 -11.9834348)
-11.9787173,-77.0406907,3,N/A,N/A,POINT (-77.0406907 -11.9787173)
-11.9803881,-77.0395294,4,N/A,N/A,POINT (-77.0395294 -11.9803881)
-11.9775186,-77.0352343,3,N/A,N/A,POINT (-77.0352343 -11.9775186)
-11.9820198,-77.0431979,4,N/A,N/A,POINT (-77.0431979 -11.9820198)
-11.9671537,-77.039969,1,N/A,N/A,POINT (-77.039969 -11.9671537)
-11.9696952,-77.0397995,4,N/A,N/A,POINT (-77.0397995 -11.9696952)
-11.9639369,-77.0329245,3,N/A,N/A,POINT (-77.0329245 -11.9639369)
-11.9640637,-77.0341358,3,N/A,N/A,POINT (-77.0341358 -11.9640637)
-11.9667779,-77.0409825,1,N/A,N/A,POINT (-77.0409825 -11.9667779)
-11.9692063,-77.0404461,3,N/A,N/A,POINT (-77.0404461 -11.9692063)
-11.9641925,-77.0323058,3,N/A,N/A,POINT (-77.0323058 -11.9641925)
-11.9676724,-77.0405478,4,N/A,N/A,POINT (-77.0405478 -11.9676724)
-11.9709981,-77.0403395,3,N/A,N/A,POINT (-77.0403395 -11.9709981)
-11.9643094,-77.0348033,3,N/A,N/A,POINT (-77.0348033 -11.9643094)
-11.9688858,-77.039781,3,N/A,N/A,POINT (-77.039781 -11.9688858)
-11.966694,-77.0348098,1,N/A,N/A,POINT (-77.0348098 -11.966694)
-11.9664567,-77.0361646,3,N/A,N/A,POINT (-77.0361646 -11.9664567)
-11.964949,-77.0346204,3,N/A,N/A,POINT (-77.0346204 -11.964949)
-11.9650209,-77.0358133,3,N/A,N/A,POINT (-77.0358133 -11.9650209)
-11.9640863,-77.0334864,4,N/A,N/A,POINT (-77.0334864 -11.9640863)
-11.9648294,-77.03696,3,N/A,N/A,POINT (-77.03696 -11.9648294)
-11.970411,-77.0403424,3,N/A,N/A,POINT (-77.0403424 -11.970411)
-11.96741,-77.0400133,3,N/A,N/A,POINT (-77.0400133 -11.96741)
-11.9678239,-77.0383184,3,N/A,N/A,POINT (-77.0383184 -11.9678239)
-11.9657615,-77.0377782,5,N/A,N/A,POINT (-77.0377782 -11.9657615)
-11.9652223,-77.0345438,1,N/A,N/A,POINT (-77.0345438 -11.9652223)
-11.9671984,-77.0392588,1,N/A,N/A,POINT (-77.0392588 -11.9671984)
-11.9683914,-77.0404435,3,N/A,N/A,POINT (-77.0404435 -11.9683914)
-11.9645577,-77.0347393,4,N/A,N/A,POINT (-77.0347393 -11.9645577)
-11.9653528,-77.0355184,3,N/A,N/A,POINT (-77.0355184 -11.9653528)
-11.9663057,-77.0398253,1,N/A,N/A,POINT (-77.0398253 -11.9663057)
-11.9663801,-77.0375934,3,N/A,N/A,POINT (-77.0375934 -11.9663801)
-11.9668239,-77.0398107,3,N/A,N/A,POINT (-77.0398107 -11.9668239)
-11.9672842,-77.0373544,3,N/A,N/A,POINT (-77.0373544 -11.9672842)
-11.9667376,-77.0355313,3,N/A,N/A,POINT (-77.0355313 -11.9667376)
-11.9705095,-77.040951,3,N/A,N/A,POINT (-77.040951 -11.9705095)
-11.9687989,-77.0390895,3,N/A,N/A,POINT (-77.0390895 -11.9687989)
-11.9667762,-77.0405235,3,N/A,N/A,POINT (-77.0405235 -11.9667762)
-11.9683322,-77.0412561,3,N/A,N/A,POINT (-77.0412561 -11.9683322)
-11.966649,-77.0395912,1,N/A,N/A,POINT (-77.0395912 -11.966649)
-11.9644408,-77.0330716,4,N/A,N/A,POINT (-77.0330716 -11.9644408)
-11.9663218,-77.0356634,3,N/A,N/A,POINT (-77.0356634 -11.9663218)
-11.9694411,-77.0412609,4,N/A,N/A,POINT (-77.0412609 -11.9694411)
-11.9646981,-77.0354436,3,N/A,N/A,POINT (-77.0354436 -11.9646981)
-11.9674211,-77.0404117,1,N/A,N/A,POINT (-77.0404117 -11.9674211)
-11.9647369,-77.0366592,3,N/A,N/A,POINT (-77.0366592 -11.9647369)
-11.9685085,-77.039464,4,N/A,N/A,POINT (-77.039464 -11.9685085)
-11.9665428,-77.0383966,1,N/A,N/A,POINT (-77.0383966 -11.9665428)
-11.9670511,-77.0365158,3,N/A,N/A,POINT (-77.0365158 -11.9670511)
-11.9643061,-77.036256,1,N/A,N/A,POINT (-77.036256 -11.9643061)
-11.9702214,-77.0412479,3,N/A,N/A,POINT (-77.0412479 -11.9702214)
-11.9671256,-77.0395779,3,N/A,N/A,POINT (-77.0395779 -11.9671256)
-11.9637665,-77.0328847,3,N/A,N/A,POINT (-77.0328847 -11.9637665)
-11.9710945,-77.0402264,3,N/A,N/A,POINT (-77.0402264 -11.9710945)
-11.9668208,-77.0374769,3,N/A,N/A,POINT (-77.0374769 -11.9668208)
-11.9644735,-77.0359823,4,N/A,N/A,POINT (-77.0359823 -11.9644735)
-11.9641881,-77.0324722,3,N/A,N/A,POINT (-77.0324722 -11.9641881)
-11.9672548,-77.040114,3,N/A,N/A,POINT (-77.040114 -11.9672548)
-11.968002,-77.0400983,3,N/A,N/A,POINT (-77.0400983 -11.968002)
-11.9676003,-77.0381282,3,N/A,N/A,POINT (-77.0381282 -11.9676003)
-11.9676649,-77.0410685,3,N/A,N/A,POINT (-77.0410685 -11.9676649)
-11.9670494,-77.0386641,3,N/A,N/A,POINT (-77.0386641 -11.9670494)
-11.9743206,-77.0416102,3,N/A,N/A,POINT (-77.0416102 -11.9743206)
-11.9661281,-77.0367748,3,N/A,N/A,POINT (-77.0367748 -11.9661281)
-11.965957,-77.0387399,4,N/A,N/A,POINT (-77.0387399 -11.965957)
-11.9684035,-77.0418436,1,N/A,N/A,POINT (-77.0418436 -11.9684035)
-11.9671721,-77.0369306,3,N/A,N/A,POINT (-77.0369306 -11.9671721)
-11.9647071,-77.0359317,3,N/A,N/A,POINT (-77.0359317 -11.9647071)
-11.96992,-77.041009,3,N/A,N/A,POINT (-77.041009 -11.96992)
-11.9641843,-77.0327782,3,N/A,N/A,POINT (-77.0327782 -11.9641843)
-11.9665874,-77.0366488,4,N/A,N/A,POINT (-77.0366488 -11.9665874)
-11.9674041,-77.040845,3,N/A,N/A,POINT (-77.040845 -11.9674041)
-11.9651936,-77.0333408,1,N/A,N/A,POINT (-77.0333408 -11.9651936)
-11.9712577,-77.0400192,3,N/A,N/A,POINT (-77.0400192 -11.9712577)
-11.9642458,-77.0360323,3,N/A,N/A,POINT (-77.0360323 -11.9642458)
-11.9643878,-77.0338652,3,N/A,N/A,POINT (-77.0338652 -11.9643878)
-11.9654448,-77.0366564,1,N/A,N/A,POINT (-77.0366564 -11.9654448)
-11.9658233,-77.0332068,3,N/A,N/A,POINT (-77.0332068 -11.9658233)
-11.9745739,-77.0417322,1,N/A,N/A,POINT (-77.0417322 -11.9745739)
-11.9697288,-77.0408582,3,N/A,N/A,POINT (-77.0408582 -11.9697288)
-11.9731942,-77.0408411,1,N/A,N/A,POINT (-77.0408411 -11.9731942)
-11.9672009,-77.0403025,3,N/A,N/A,POINT (-77.0403025 -11.9672009)
-11.9735719,-77.0407109,3,N/A,N/A,POINT (-77.0407109 -11.9735719)
-11.9686962,-77.0400682,3,N/A,N/A,POINT (-77.0400682 -11.9686962)
-11.9681138,-77.0415092,3,N/A,N/A,POINT (-77.0415092 -11.9681138)
-11.9641977,-77.0329756,3,N/A,N/A,POINT (-77.0329756 -11.9641977)
-11.9642707,-77.0332865,3,N/A,N/A,POINT (-77.0332865 -11.9642707)
-11.9704163,-77.0411187,3,N/A,N/A,POINT (-77.0411187 -11.9704163)
-11.9699066,-77.041625,4,N/A,N/A,POINT (-77.041625 -11.9699066)
-11.9658146,-77.0384199,3,N/A,N/A,POINT (-77.0384199 -11.9658146)
-11.9659801,-77.035125,3,N/A,N/A,POINT (-77.035125 -11.9659801)
-11.9641706,-77.0326192,3,N/A,N/A,POINT (-77.0326192 -11.9641706)
-11.9700469,-77.0400707,3,N/A,N/A,POINT (-77.0400707 -11.9700469)
-11.9638358,-77.034272,1,N/A,N/A,POINT (-77.034272 -11.9638358)
-11.9698981,-77.0395176,3,N/A,N/A,POINT (-77.0395176 -11.9698981)
-11.9695529,-77.0407195,3,N/A,N/A,POINT (-77.0407195 -11.9695529)
-11.969408,-77.0401701,3,N/A,N/A,POINT (-77.0401701 -11.969408)
-11.9711338,-77.0401803,3,N/A,N/A,POINT (-77.0401803 -11.9711338)
-11.9633915,-77.0328774,3,N/A,N/A,POINT (-77.0328774 -11.9633915)
-11.9923542,-77.0482054,4,N/A,N/A,POINT (-77.0482054 -11.9923542)
-11.9912103,-77.0452178,4,N/A,N/A,POINT (-77.0452178 -11.9912103)
-11.991962,-77.0541205,4,N/A,N/A,POINT (-77.0541205 -11.991962)
-11.9930299,-77.0467977,3,N/A,N/A,POINT (-77.0467977 -11.9930299)
-11.9904021,-77.0564047,3,N/A,N/A,POINT (-77.0564047 -11.9904021)
-11.9926568,-77.0525671,4,N/A,N/A,POINT (-77.0525671 -11.9926568)
-11.992322,-77.0505291,4,N/A,N/A,POINT (-77.0505291 -11.992322)
-11.9934614,-77.0522497,4,N/A,N/A,POINT (-77.0522497 -11.9934614)
-11.9919354,-77.05287,4,N/A,N/A,POINT (-77.05287 -11.9919354)
-11.9903045,-77.0463268,3,N/A,N/A,POINT (-77.0463268 -11.9903045)
-11.9954483,-77.0536478,4,N/A,N/A,POINT (-77.0536478 -11.9954483)
-11.9907957,-77.0476906,4,N/A,N/A,POINT (-77.0476906 -11.9907957)
-11.9939226,-77.0511496,3,N/A,N/A,POINT (-77.0511496 -11.9939226)
-11.9912192,-77.0464076,3,N/A,N/A,POINT (-77.0464076 -11.9912192)
-11.9977323,-77.0533451,3,N/A,N/A,POINT (-77.0533451 -11.9977323)
-11.9938986,-77.0520739,4,N/A,N/A,POINT (-77.0520739 -11.9938986)
-11.9981637,-77.050035,3,N/A,N/A,POINT (-77.050035 -11.9981637)
-11.9927518,-77.0480504,3,N/A,N/A,POINT (-77.0480504 -11.9927518)
-11.9929874,-77.0557152,3,N/A,N/A,POINT (-77.0557152 -11.9929874)
-11.994039,-77.0542238,3,N/A,N/A,POINT (-77.0542238 -11.994039)
-11.9962578,-77.0521964,3,N/A,N/A,POINT (-77.0521964 -11.9962578)
-11.9961748,-77.0543611,3,N/A,N/A,POINT (-77.0543611 -11.9961748)
-11.9912632,-77.0551608,1,N/A,N/A,POINT (-77.0551608 -11.9912632)
-11.9931675,-77.0561157,4,N/A,N/A,POINT (-77.0561157 -11.9931675)
-11.9910748,-77.0518725,3,N/A,N/A,POINT (-77.0518725 -11.9910748)
-11.9930254,-77.0546305,4,N/A,N/A,POINT (-77.0546305 -11.9930254)
-11.9947417,-77.0530056,4,N/A,N/A,POINT (-77.0530056 -11.9947417)
-11.9910309,-77.043757,3,N/A,N/A,POINT (-77.043757 -11.9910309)
-11.9964058,-77.0551546,3,N/A,N/A,POINT (-77.0551546 -11.9964058)
-11.9902774,-77.0440297,4,N/A,N/A,POINT (-77.0440297 -11.9902774)
-11.9899158,-77.0441789,4,N/A,N/A,POINT (-77.0441789 -11.9899158)
-11.9915579,-77.048519,4,N/A,N/A,POINT (-77.048519 -11.9915579)
-11.9915993,-77.0500563,3,N/A,N/A,POINT (-77.0500563 -11.9915993)
-11.9937815,-77.0543274,3,N/A,N/A,POINT (-77.0543274 -11.9937815)
-11.9900551,-77.0456709,4,N/A,N/A,POINT (-77.0456709 -11.9900551)
-11.992085,-77.046423,1,N/A,N/A,POINT (-77.046423 -11.992085)
-11.9918164,-77.0564999,3,N/A,N/A,POINT (-77.0564999 -11.9918164)
-11.9960185,-77.0524792,3,N/A,N/A,POINT (-77.0524792 -11.9960185)
-11.9913544,-77.0513545,3,N/A,N/A,POINT (-77.0513545 -11.9913544)
-11.9934307,-77.0513479,4,N/A,N/A,POINT (-77.0513479 -11.9934307)
-11.9917758,-77.0569393,3,N/A,N/A,POINT (-77.0569393 -11.9917758)
-11.9888931,-77.04611,3,N/A,N/A,POINT (-77.04611 -11.9888931)
-11.9949111,-77.0555866,3,N/A,N/A,POINT (-77.0555866 -11.9949111)
-11.9897111,-77.0413098,3,N/A,N/A,POINT (-77.0413098 -11.9897111)
-11.9926453,-77.0559248,3,N/A,N/A,POINT (-77.0559248 -11.9926453)
-11.9930958,-77.0495819,3,N/A,N/A,POINT (-77.0495819 -11.9930958)
-11.9938393,-77.0556126,3,N/A,N/A,POINT (-77.0556126 -11.9938393)
-11.9906604,-77.0461853,3,N/A,N/A,POINT (-77.0461853 -11.9906604)
-11.9964174,-77.0542757,3,N/A,N/A,POINT (-77.0542757 -11.9964174)
-11.9900933,-77.0412167,3,N/A,N/A,POINT (-77.0412167 -11.9900933)
-11.9938406,-77.049927,1,N/A,N/A,POINT (-77.049927 -11.9938406)
-11.9921372,-77.0441861,1,N/A,N/A,POINT (-77.0441861 -11.9921372)
-11.9934576,-77.0565083,3,N/A,N/A,POINT (-77.0565083 -11.9934576)
-11.9920698,-77.051475,4,N/A,N/A,POINT (-77.051475 -11.9920698)
-11.9899448,-77.0464699,3,N/A,N/A,POINT (-77.0464699 -11.9899448)
-11.9904266,-77.0478342,4,N/A,N/A,POINT (-77.0478342 -11.9904266)
-11.9919865,-77.0472253,4,N/A,N/A,POINT (-77.0472253 -11.9919865)
-11.9930251,-77.0455671,3,N/A,N/A,POINT (-77.0455671 -11.9930251)
-11.9915922,-77.0552034,3,N/A,N/A,POINT (-77.0552034 -11.9915922)
-11.9914537,-77.0458563,3,N/A,N/A,POINT (-77.0458563 -11.9914537)
-11.9953028,-77.0515255,1,N/A,N/A,POINT (-77.0515255 -11.9953028)
-11.9923549,-77.0517874,3,N/A,N/A,POINT (-77.0517874 -11.9923549)
-11.9927506,-77.0516408,4,N/A,N/A,POINT (-77.0516408 -11.9927506)
-11.9950611,-77.0538084,4,N/A,N/A,POINT (-77.0538084 -11.9950611)
-11.9960235,-77.0550466,3,N/A,N/A,POINT (-77.0550466 -11.9960235)
-11.9911624,-77.0486681,4,N/A,N/A,POINT (-77.0486681 -11.9911624)
-11.9913321,-77.0568982,3,N/A,N/A,POINT (-77.0568982 -11.9913321)
-11.9919251,-77.0494847,4,N/A,N/A,POINT (-77.0494847 -11.9919251)
-11.9943521,-77.0531711,4,N/A,N/A,POINT (-77.0531711 -11.9943521)
-11.9919717,-77.0483558,4,N/A,N/A,POINT (-77.0483558 -11.9919717)
-11.9906359,-77.0449879,4,N/A,N/A,POINT (-77.0449879 -11.9906359)
-11.9918948,-77.0550732,4,N/A,N/A,POINT (-77.0550732 -11.9918948)
-11.9963628,-77.0526209,3,N/A,N/A,POINT (-77.0526209 -11.9963628)
-11.9896502,-77.0424076,4,N/A,N/A,POINT (-77.0424076 -11.9896502)
-11.9893039,-77.0471765,3,N/A,N/A,POINT (-77.0471765 -11.9893039)
-11.9957975,-77.0544934,3,N/A,N/A,POINT (-77.0544934 -11.9957975)
-11.9933344,-77.0466769,1,N/A,N/A,POINT (-77.0466769 -11.9933344)
-11.9909049,-77.0532042,1,N/A,N/A,POINT (-77.0532042 -11.9909049)
-11.994731,-77.0517542,3,N/A,N/A,POINT (-77.0517542 -11.994731)
-11.9909659,-77.0565471,3,N/A,N/A,POINT (-77.0565471 -11.9909659)
-11.9928956,-77.0464368,3,N/A,N/A,POINT (-77.0464368 -11.9928956)
-11.9927153,-77.0538349,4,N/A,N/A,POINT (-77.0538349 -11.9927153)
-11.9911672,-77.0497652,3,N/A,N/A,POINT (-77.0497652 -11.9911672)
-11.991938,-77.0511337,3,N/A,N/A,POINT (-77.0511337 -11.991938)
-11.9910098,-77.046035,3,N/A,N/A,POINT (-77.046035 -11.9910098)
-11.9887375,-77.0458763,3,N/A,N/A,POINT (-77.0458763 -11.9887375)
-11.9934959,-77.055851,3,N/A,N/A,POINT (-77.055851 -11.9934959)
-11.9924757,-77.0509279,4,N/A,N/A,POINT (-77.0509279 -11.9924757)
-11.9902742,-77.0451279,4,N/A,N/A,POINT (-77.0451279 -11.9902742)
-11.9908954,-77.0568427,3,N/A,N/A,POINT (-77.0568427 -11.9908954)
-11.9900574,-77.0479819,3,N/A,N/A,POINT (-77.0479819 -11.9900574)
-11.9907647,-77.042928,4,N/A,N/A,POINT (-77.042928 -11.9907647)
-11.9978937,-77.0483039,3,N/A,N/A,POINT (-77.0483039 -11.9978937)
-11.9942944,-77.0541165,4,N/A,N/A,POINT (-77.0541165 -11.9942944)
-11.9944032,-77.0502583,1,N/A,N/A,POINT (-77.0502583 -11.9944032)
-11.9909461,-77.0502875,3,N/A,N/A,POINT (-77.0502875 -11.9909461)
-11.9904141,-77.0455099,3,N/A,N/A,POINT (-77.0455099 -11.9904141)
-11.998809,-77.0495053,3,N/A,N/A,POINT (-77.0495053 -11.998809)
-11.9918577,-77.0560631,3,N/A,N/A,POINT (-77.0560631 -11.9918577)
-11.9946707,-77.0539637,4,N/A,N/A,POINT (-77.0539637 -11.9946707)
-11.9923423,-77.0493195,4,N/A,N/A,POINT (-77.0493195 -11.9923423)
-11.9947944,-77.0553574,3,N/A,N/A,POINT (-77.0553574 -11.9947944)
-11.9899201,-77.0452799,3,N/A,N/A,POINT (-77.0452799 -11.9899201)
-11.9932145,-77.0501774,4,N/A,N/A,POINT (-77.0501774 -11.9932145)
-11.9916448,-77.0533569,3,N/A,N/A,POINT (-77.0533569 -11.9916448)
-11.9908177,-77.0465721,4,N/A,N/A,POINT (-77.0465721 -11.9908177)
-11.9904437,-77.0421184,4,N/A,N/A,POINT (-77.0421184 -11.9904437)
-11.9934233,-77.0500871,3,N/A,N/A,POINT (-77.0500871 -11.9934233)
-11.9926465,-77.0547922,4,N/A,N/A,POINT (-77.0547922 -11.9926465)
-11.9924464,-77.0466099,3,N/A,N/A,POINT (-77.0466099 -11.9924464)
-11.9915228,-77.0530298,3,N/A,N/A,POINT (-77.0530298 -11.9915228)
-11.9932806,-77.0505939,5,N/A,N/A,POINT (-77.0505939 -11.9932806)
-11.9909519,-77.0411989,3,N/A,N/A,POINT (-77.0411989 -11.9909519)
-11.9914836,-77.0517131,4,N/A,N/A,POINT (-77.0517131 -11.9914836)
-11.9907999,-77.0488084,4,N/A,N/A,POINT (-77.0488084 -11.9907999)
-11.9919965,-77.0519269,3,N/A,N/A,POINT (-77.0519269 -11.9919965)
-11.992733,-77.0491579,4,N/A,N/A,POINT (-77.0491579 -11.992733)
-11.9915941,-77.0473807,4,N/A,N/A,POINT (-77.0473807 -11.9915941)
-11.9910654,-77.0448337,4,N/A,N/A,POINT (-77.0448337 -11.9910654)
-11.992603,-77.0512581,4,N/A,N/A,POINT (-77.0512581 -11.992603)
-11.991047,-77.0428498,3,N/A,N/A,POINT (-77.0428498 -11.991047)
-11.9931316,-77.0502079,4,N/A,N/A,POINT (-77.0502079 -11.9931316)
-11.9903748,-77.0430563,4,N/A,N/A,POINT (-77.0430563 -11.9903748)
-11.9975885,-77.0479446,3,N/A,N/A,POINT (-77.0479446 -11.9975885)
-11.9892939,-77.0459823,3,N/A,N/A,POINT (-77.0459823 -11.9892939)
-11.9930503,-77.052425,4,N/A,N/A,POINT (-77.052425 -11.9930503)
-11.9972745,-77.0503738,3,N/A,N/A,POINT (-77.0503738 -11.9972745)
-11.9958211,-77.0534941,4,N/A,N/A,POINT (-77.0534941 -11.9958211)
-11.996367,-77.0533736,4,N/A,N/A,POINT (-77.0533736 -11.996367)
-11.9915342,-77.0496282,3,N/A,N/A,POINT (-77.0496282 -11.9915342)
-11.9925302,-77.0469915,4,N/A,N/A,POINT (-77.0469915 -11.9925302)
-11.9893649,-77.0473604,3,N/A,N/A,POINT (-77.0473604 -11.9893649)
-11.9922195,-77.0518433,3,N/A,N/A,POINT (-77.0518433 -11.9922195)
-11.9939768,-77.0533266,4,N/A,N/A,POINT (-77.0533266 -11.9939768)
-11.9907041,-77.0438783,4,N/A,N/A,POINT (-77.0438783 -11.9907041)
-11.9922227,-77.0455485,1,N/A,N/A,POINT (-77.0455485 -11.9922227)
-11.991752,-77.0546947,1,N/A,N/A,POINT (-77.0546947 -11.991752)
-11.9938874,-77.0507651,1,N/A,N/A,POINT (-77.0507651 -11.9938874)
-11.9914931,-77.0529517,3,N/A,N/A,POINT (-77.0529517 -11.9914931)
-11.9930824,-77.0536894,4,N/A,N/A,POINT (-77.0536894 -11.9930824)
-11.9912002,-77.0509489,3,N/A,N/A,POINT (-77.0509489 -11.9912002)
-11.9931674,-77.0514586,3,N/A,N/A,POINT (-77.0514586 -11.9931674)
-11.9923372,-77.0539753,4,N/A,N/A,POINT (-77.0539753 -11.9923372)
-11.9923653,-77.0463469,1,N/A,N/A,POINT (-77.0463469 -11.9923653)
-11.9922906,-77.052719,4,N/A,N/A,POINT (-77.052719 -11.9922906)
-11.9904278,-77.0467357,3,N/A,N/A,POINT (-77.0467357 -11.9904278)
-11.9936063,-77.05218,5,N/A,N/A,POINT (-77.05218 -11.9936063)
-11.9926344,-77.0476597,3,N/A,N/A,POINT (-77.0476597 -11.9926344)
-11.9896926,-77.0470158,4,N/A,N/A,POINT (-77.0470158 -11.9896926)
-11.9938541,-77.0533788,4,N/A,N/A,POINT (-77.0533788 -11.9938541)
-11.9913342,-77.0501495,3,N/A,N/A,POINT (-77.0501495 -11.9913342)
-11.9891633,-77.0467739,3,N/A,N/A,POINT (-77.0467739 -11.9891633)
-11.9907972,-77.0499,3,N/A,N/A,POINT (-77.0499 -11.9907972)
-11.9915627,-77.0429934,1,N/A,N/A,POINT (-77.0429934 -11.9915627)
-11.9917994,-77.0559132,3,N/A,N/A,POINT (-77.0559132 -11.9917994)
-11.9936074,-77.0512766,3,N/A,N/A,POINT (-77.0512766 -11.9936074)
-11.9943089,-77.0519296,4,N/A,N/A,POINT (-77.0519296 -11.9943089)
-11.9927277,-77.0503541,3,N/A,N/A,POINT (-77.0503541 -11.9927277)
-11.989963,-77.0432256,4,N/A,N/A,POINT (-77.0432256 -11.989963)
-11.990068,-77.0422688,4,N/A,N/A,POINT (-77.0422688 -11.990068)
-11.9895798,-77.0433651,3,N/A,N/A,POINT (-77.0433651 -11.9895798)
-11.9904281,-77.0489442,4,N/A,N/A,POINT (-77.0489442 -11.9904281)
-11.9911748,-77.0475423,4,N/A,N/A,POINT (-77.0475423 -11.9911748)
-11.9918343,-77.0507054,3,N/A,N/A,POINT (-77.0507054 -11.9918343)
-11.9933962,-77.0544855,4,N/A,N/A,POINT (-77.0544855 -11.9933962)
-11.9912149,-77.0522206,3,N/A,N/A,POINT (-77.0522206 -11.9912149)
-11.9933529,-77.0509729,4,N/A,N/A,POINT (-77.0509729 -11.9933529)
-11.9916145,-77.0520717,4,N/A,N/A,POINT (-77.0520717 -11.9916145)
-11.995612,-77.0530107,1,N/A,N/A,POINT (-77.0530107 -11.995612)
-11.9951454,-77.0528589,4,N/A,N/A,POINT (-77.0528589 -11.9951454)
-11.990782,-77.0453762,4,N/A,N/A,POINT (-77.0453762 -11.990782)
-11.9956115,-77.0551717,3,N/A,N/A,POINT (-77.0551717 -11.9956115)
-11.9922646,-77.0549355,4,N/A,N/A,POINT (-77.0549355 -11.9922646)
-11.9922607,-77.0560409,3,N/A,N/A,POINT (-77.0560409 -11.9922607)
-11.9929826,-77.0490606,4,N/A,N/A,POINT (-77.0490606 -11.9929826)
-11.9908147,-77.0419639,3,N/A,N/A,POINT (-77.0419639 -11.9908147)
-11.9916051,-77.0462574,3,N/A,N/A,POINT (-77.0462574 -11.9916051)
-11.9904278,-77.053474,1,N/A,N/A,POINT (-77.053474 -11.9904278)
-11.9915822,-77.0508003,3,N/A,N/A,POINT (-77.0508003 -11.9915822)
-11.9934734,-77.0535407,4,N/A,N/A,POINT (-77.0535407 -11.9934734)
-11.9965689,-77.0550145,3,N/A,N/A,POINT (-77.0550145 -11.9965689)
-11.9920752,-77.0498778,3,N/A,N/A,POINT (-77.0498778 -11.9920752)
-11.9895452,-77.0466354,4,N/A,N/A,POINT (-77.0466354 -11.9895452)
-11.9961296,-77.0534006,3,N/A,N/A,POINT (-77.0534006 -11.9961296)
-11.9900611,-77.0468673,3,N/A,N/A,POINT (-77.0468673 -11.9900611)
-11.9923782,-77.0470536,4,N/A,N/A,POINT (-77.0470536 -11.9923782)
-11.990584,-77.0412124,3,N/A,N/A,POINT (-77.0412124 -11.990584)
-11.9989947,-77.0497228,4,N/A,N/A,POINT (-77.0497228 -11.9989947)
-11.9990491,-77.0461768,3,N/A,N/A,POINT (-77.0461768 -11.9990491)
-11.9999613,-77.0434676,3,N/A,N/A,POINT (-77.0434676 -11.9999613)
-12.0002379,-77.0410654,3,N/A,N/A,POINT (-77.0410654 -12.0002379)
