osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
68863210,False,,Los Ficus,residential,,True,47.609,"LINESTRING (-77.0527922 -12.0044619, -77.0528089 -12.0043783, -77.0528767 -12.0040418)",,N/A,,
68864292,False,,Pasaje Los Capulies,residential,,False,73.293,"LINESTRING (-77.0535246 -12.0054894, -77.0533985 -12.0061369)",,N/A,,
68864313,False,,Los Pacaes,residential,,True,47.899,"LINESTRING (-77.0535246 -12.0054894, -77.053092 -12.0054087)",,N/A,,
68864313,False,,Los Pacaes,residential,,False,52.727000000000004,"LINESTRING (-77.0535246 -12.0054894, -77.0539487 -12.0055685, -77.0540008 -12.0055783)",,N/A,,
68863200,False,,Los Cipreses,residential,,True,52.793,"LINESTRING (-77.0538741 -12.0062318, -77.0533985 -12.0061369)",,N/A,,
280222796,True,2,Avenida Túpac Amaru,primary,50,False,73.961,"LINESTRING (-77.0538741 -12.0062318, -77.0539797 -12.0056854, -77.0539901 -12.0056334, -77.0540008 -12.0055783)",,N/A,,
68864294,False,,Pasaje Las Moras,residential,,False,72.678,"LINESTRING (-77.053092 -12.0054087, -77.0529661 -12.0060506)",,N/A,,
68864313,False,,Los Pacaes,residential,,False,47.899,"LINESTRING (-77.053092 -12.0054087, -77.0535246 -12.0054894)",,N/A,,
68864313,False,,Los Pacaes,residential,,True,52.164,"LINESTRING (-77.053092 -12.0054087, -77.0526209 -12.0053207)",,N/A,,
68864299,False,,Jirón La Cantuta,residential,,False,51.224,"LINESTRING (-77.0516374 -12.0051227, -77.0519726 -12.0047991)",,N/A,,
1099778681,False,,Jirón Flor de Mayo,residential,,True,68.763,"LINESTRING (-77.0516374 -12.0051227, -77.0520981 -12.0055462)",,N/A,,
1099778681,False,,Jirón Flor de Mayo,residential,,False,50.711999999999996,"LINESTRING (-77.0516374 -12.0051227, -77.0515552 -12.0050463, -77.0512945 -12.0048137)",,N/A,,
427041924,False,,2 de Marzo,residential,,False,46.387,"LINESTRING (-77.0497287 -12.0076614, -77.0497262 -12.0077662, -77.0497268 -12.0078078, -77.0497347 -12.007851, -77.0497508 -12.007886, -77.0497795 -12.0079237, -77.0498771 -12.0080281)",,N/A,,
427041924,False,,2 de Marzo,residential,,True,84.135,"LINESTRING (-77.0497287 -12.0076614, -77.0497366 -12.0075518, -77.0497374 -12.007526, -77.0497318 -12.0075031, -77.0497204 -12.0074813, -77.0497003 -12.0074564, -77.0495827 -12.0073254, -77.049495 -12.0072405, -77.0494251 -12.0071787, -77.0494044 -12.007158, -77.0493946 -12.0071405, -77.0493905 -12.0071233, -77.0493911 -12.0071055, -77.0493971 -12.0070857, -77.0494159 -12.0070403)",,N/A,,
693974826,False,,Pasaje Los Conquistadores,residential,,True,80.56,"LINESTRING (-77.0497287 -12.0076614, -77.0496569 -12.0076494, -77.0489987 -12.0075387)",,N/A,,
118543094,False,,Central,residential,,False,16.896,"LINESTRING (-77.0501045 -12.00602, -77.0499527 -12.0059877)",,N/A,,
1093276578,True,,16 de Marzo,residential,45,False,5.1,"LINESTRING (-77.0501045 -12.00602, -77.0501506 -12.0060116)",,N/A,,
1071778736,False,,Los Ficus,residential,,True,52.774,"LINESTRING (-77.0529707 -12.0035733, -77.0530611 -12.003107)",,N/A,,
68863210,False,,Los Ficus,residential,,False,53.089,"LINESTRING (-77.0529707 -12.0035733, -77.0529594 -12.0036309, -77.0528767 -12.0040418)",,N/A,,
1099778728,False,,Los Eucaliptos,residential,,False,40.724999999999994,"LINESTRING (-77.0529707 -12.0035733, -77.0528411 -12.0035499, -77.0527132 -12.0035268, -77.052684 -12.0035247, -77.0526546 -12.0035273, -77.0526281 -12.0035318, -77.0526031 -12.0035415)",,N/A,,
68863210,False,,Los Ficus,residential,,False,38.791,"LINESTRING (-77.0526209 -12.0053207, -77.0525575 -12.005664)",,N/A,,
68864313,False,,Los Pacaes,residential,,False,52.164,"LINESTRING (-77.0526209 -12.0053207, -77.053092 -12.0054087)",,N/A,,
68863210,False,,Los Ficus,residential,,True,49.812,"LINESTRING (-77.0526209 -12.0053207, -77.0526968 -12.0049399, -77.0527085 -12.004881)",,N/A,,
68864316,False,,Los Higos,residential,,False,153.04,"LINESTRING (-77.0527085 -12.004881, -77.0540887 -12.0051488)",,N/A,,
68863210,False,,Los Ficus,residential,,False,49.812,"LINESTRING (-77.0527085 -12.004881, -77.0526968 -12.0049399, -77.0526209 -12.0053207)",,N/A,,
68863210,False,,Los Ficus,residential,,True,47.483000000000004,"LINESTRING (-77.0527085 -12.004881, -77.0527178 -12.0048346, -77.0527922 -12.0044619)",,N/A,,
68864316,False,,Los Higos,residential,,True,23.271,"LINESTRING (-77.0527085 -12.004881, -77.0526604 -12.0048712, -77.052499 -12.0048385)",,N/A,,
68864321,False,,Pasaje Bouquet,residential,,False,98.808,"LINESTRING (-77.0508507 -12.0071719, -77.0517421 -12.0073434)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,False,50.504,"LINESTRING (-77.0508507 -12.0071719, -77.0507629 -12.0076179)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,True,48.964,"LINESTRING (-77.0508507 -12.0071719, -77.0509358 -12.0067395)",,N/A,,
68863204,False,,Los Nardos,residential,,False,50.484,"LINESTRING (-77.0517421 -12.0073434, -77.0516542 -12.0077892)",,N/A,,
68863204,False,,Los Nardos,residential,,True,49.94,"LINESTRING (-77.0517421 -12.0073434, -77.051829 -12.0069024)",,N/A,,
68864321,False,,Pasaje Bouquet,residential,,True,98.808,"LINESTRING (-77.0517421 -12.0073434, -77.0508507 -12.0071719)",,N/A,,
68864324,False,,Pasaje Narciso,residential,,False,98.821,"LINESTRING (-77.0509358 -12.0067395, -77.051829 -12.0069024)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,False,48.964,"LINESTRING (-77.0509358 -12.0067395, -77.0508507 -12.0071719)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,True,55.119,"LINESTRING (-77.0509358 -12.0067395, -77.0510319 -12.0062528)",,N/A,,
68863204,False,,Los Nardos,residential,,False,49.94,"LINESTRING (-77.051829 -12.0069024, -77.0517421 -12.0073434)",,N/A,,
68863204,False,,Los Nardos,residential,,True,54.278,"LINESTRING (-77.051829 -12.0069024, -77.0519235 -12.0064231)",,N/A,,
68864324,False,,Pasaje Narciso,residential,,True,98.821,"LINESTRING (-77.051829 -12.0069024, -77.0509358 -12.0067395)",,N/A,,
68864329,False,,Los Cafetos,residential,,False,83.197,"LINESTRING (-77.0501365 -12.0083569, -77.0502812 -12.0076222)",,N/A,,
118543099,False,,Las Encinas,residential,,True,8.658,"LINESTRING (-77.0501365 -12.0083569, -77.0501904 -12.0084142)",,N/A,,
118543099,False,,Las Encinas,residential,,False,46.203,"LINESTRING (-77.0501365 -12.0083569, -77.0500417 -12.0082468, -77.0498771 -12.0080281)",,N/A,,
68864329,False,,Los Cafetos,residential,,True,134.599,"LINESTRING (-77.0505673 -12.0061703, -77.0503331 -12.0073589)",,N/A,,
330254581,True,,16 de Marzo,residential,45,False,35.828,"LINESTRING (-77.0505673 -12.0061703, -77.0505544 -12.0061679, -77.0503193 -12.0061238, -77.0502438 -12.0061095)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,False,55.119,"LINESTRING (-77.0510319 -12.0062528, -77.0509358 -12.0067395)",,N/A,,
118432765,False,,Avenida 21 de Junio,residential,,True,11.772,"LINESTRING (-77.0510319 -12.0062528, -77.0510516 -12.0061487)",,N/A,,
330254581,True,,16 de Marzo,residential,45,False,51.357,"LINESTRING (-77.0510319 -12.0062528, -77.0509629 -12.0062408, -77.0505673 -12.0061703)",,N/A,,
68865784,False,,Los Álamos,residential,,False,59.764,"LINESTRING (-77.0520461 -12.0030001, -77.0525744 -12.0028523)",,N/A,,
68865783,False,,Las Hiedras,residential,,False,85.40700000000001,"LINESTRING (-77.0520461 -12.0030001, -77.0520696 -12.003023, -77.0526031 -12.0035415)",,N/A,,
68865784,False,,Los Álamos,residential,,True,61.672999999999995,"LINESTRING (-77.0520461 -12.0030001, -77.0519024 -12.0030387, -77.051857 -12.0030509, -77.051811 -12.0030619, -77.0517613 -12.0030729, -77.0517115 -12.0030817, -77.0516572 -12.0030883, -77.0516025 -12.0030924, -77.0515643 -12.0030937, -77.0515463 -12.0030944, -77.0514901 -12.0030931)",,N/A,,
68865783,False,,Las Hiedras,residential,,True,85.40700000000001,"LINESTRING (-77.0526031 -12.0035415, -77.0520696 -12.003023, -77.0520461 -12.0030001)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,False,52.752,"LINESTRING (-77.0526031 -12.0035415, -77.0525757 -12.003558, -77.0525494 -12.0035784, -77.0524965 -12.0036263, -77.0522519 -12.0038673)",,N/A,,
1099778728,False,,Los Eucaliptos,residential,,True,40.725,"LINESTRING (-77.0526031 -12.0035415, -77.0526281 -12.0035318, -77.0526546 -12.0035273, -77.052684 -12.0035247, -77.0527132 -12.0035268, -77.0528411 -12.0035499, -77.0529707 -12.0035733)",,N/A,,
68865784,False,,Los Álamos,residential,,False,81.991,"LINESTRING (-77.0496963 -12.0034809, -77.0497735 -12.0034756, -77.0498527 -12.0034496, -77.0498974 -12.0034264, -77.0499645 -12.0033885, -77.0500197 -12.0033543, -77.0500711 -12.0033237, -77.0501267 -12.0032931, -77.0503748 -12.0031759)",,N/A,,
68865838,False,,Prolongación Los Gladiolos,residential,,True,26.431,"LINESTRING (-77.0496963 -12.0034809, -77.0496831 -12.0034527, -77.0496799 -12.0034253, -77.049676 -12.0033216, -77.0496767 -12.0032845, -77.0496809 -12.0032465)",,N/A,,
118432760,False,,Emancipacion,residential,,True,27.686999999999998,"LINESTRING (-77.0496963 -12.0034809, -77.0497275 -12.0035711, -77.0497385 -12.0035909, -77.049746 -12.0036001, -77.0497528 -12.0036084, -77.049768 -12.0036249, -77.0497886 -12.0036453, -77.0498327 -12.003684)",,N/A,,
118432764,False,,,residential,,False,84.203,"LINESTRING (-77.0496963 -12.0034809, -77.0495703 -12.0034748, -77.0494701 -12.0034738, -77.0493838 -12.0034768, -77.049327 -12.0034806, -77.0492722 -12.0034849, -77.0492417 -12.0034876, -77.0492141 -12.0034909, -77.0491778 -12.0034971, -77.0491469 -12.0035042, -77.0491094 -12.0035134, -77.0490846 -12.0035204, -77.0490366 -12.0035329, -77.0489833 -12.0035474, -77.0489321 -12.0035611)",,N/A,,
68865784,False,,Los Álamos,residential,,False,49.053,"LINESTRING (-77.0503748 -12.0031759, -77.0504877 -12.0031228, -77.0505157 -12.0031108, -77.0505486 -12.0030996, -77.0505761 -12.0030928, -77.0506118 -12.003086, -77.0506601 -12.0030791, -77.0507169 -12.0030741, -77.0507808 -12.0030702, -77.0508065 -12.0030694)",,N/A,,
68865784,False,,Los Álamos,residential,,True,81.991,"LINESTRING (-77.0503748 -12.0031759, -77.0501267 -12.0032931, -77.0500711 -12.0033237, -77.0500197 -12.0033543, -77.0499645 -12.0033885, -77.0498974 -12.0034264, -77.0498527 -12.0034496, -77.0497735 -12.0034756, -77.0496963 -12.0034809)",,N/A,,
68865787,False,,Las Retamas,residential,,False,42.692,"LINESTRING (-77.0503748 -12.0031759, -77.050433 -12.0032965, -77.0504688 -12.0033705, -77.0504793 -12.0033923, -77.0504911 -12.0034163, -77.0505013 -12.0034319, -77.0505148 -12.0034487, -77.0505305 -12.0034653, -77.0505697 -12.0035054)",,N/A,,
68865784,False,,Los Álamos,residential,,False,74.398,"LINESTRING (-77.0508065 -12.0030694, -77.0511403 -12.0030809, -77.0513307 -12.0030876, -77.0514901 -12.0030931)",,N/A,,
68865784,False,,Los Álamos,residential,,True,49.053000000000004,"LINESTRING (-77.0508065 -12.0030694, -77.0507808 -12.0030702, -77.0507169 -12.0030741, -77.0506601 -12.0030791, -77.0506118 -12.003086, -77.0505761 -12.0030928, -77.0505486 -12.0030996, -77.0505157 -12.0031108, -77.0504877 -12.0031228, -77.0503748 -12.0031759)",,N/A,,
68865786,False,,Las Palmeras,residential,,True,174.097,"LINESTRING (-77.0508065 -12.0030694, -77.0508354 -12.0030984, -77.0508642 -12.0031274, -77.0510093 -12.0032733, -77.0510725 -12.0033369, -77.0519224 -12.0041919)",,N/A,,
68865784,False,,Los Álamos,residential,,False,61.673,"LINESTRING (-77.0514901 -12.0030931, -77.0515463 -12.0030944, -77.0515643 -12.0030937, -77.0516025 -12.0030924, -77.0516572 -12.0030883, -77.0517115 -12.0030817, -77.0517613 -12.0030729, -77.051811 -12.0030619, -77.051857 -12.0030509, -77.0519024 -12.0030387, -77.0520461 -12.0030001)",,N/A,,
68865784,False,,Los Álamos,residential,,True,74.398,"LINESTRING (-77.0514901 -12.0030931, -77.0513307 -12.0030876, -77.0511403 -12.0030809, -77.0508065 -12.0030694)",,N/A,,
68865785,False,,Los Alardos,residential,,True,119.483,"LINESTRING (-77.0514901 -12.0030931, -77.0515307 -12.0031343, -77.0517145 -12.0033211, -77.0522519 -12.0038673)",,N/A,,
68865784,False,,Los Álamos,residential,,True,64.134,"LINESTRING (-77.0531413 -12.0026936, -77.0525744 -12.0028523)",,N/A,,
1071778736,False,,Los Ficus,residential,,False,46.788,"LINESTRING (-77.0531413 -12.0026936, -77.0530611 -12.003107)",,N/A,,
1071778736,False,,Los Ficus,residential,,True,79.127,"LINESTRING (-77.0531413 -12.0026936, -77.0532749 -12.0019941)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,False,50.864,"LINESTRING (-77.0522519 -12.0038673, -77.0519224 -12.0041919)",,N/A,,
68865785,False,,Los Alardos,residential,,False,119.483,"LINESTRING (-77.0522519 -12.0038673, -77.0517145 -12.0033211, -77.0515307 -12.0031343, -77.0514901 -12.0030931)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,True,52.751999999999995,"LINESTRING (-77.0522519 -12.0038673, -77.0524965 -12.0036263, -77.0525494 -12.0035784, -77.0525757 -12.003558, -77.0526031 -12.0035415)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,False,50.49,"LINESTRING (-77.0519224 -12.0041919, -77.0515953 -12.0045141)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,True,50.864,"LINESTRING (-77.0519224 -12.0041919, -77.0522519 -12.0038673)",,N/A,,
68865786,False,,Las Palmeras,residential,,False,174.09700000000004,"LINESTRING (-77.0519224 -12.0041919, -77.0510725 -12.0033369, -77.0510093 -12.0032733, -77.0508642 -12.0031274, -77.0508354 -12.0030984, -77.0508065 -12.0030694)",,N/A,,
68865787,False,,Las Retamas,residential,,True,158.188,"LINESTRING (-77.0515953 -12.0045141, -77.0505697 -12.0035054)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,False,46.692,"LINESTRING (-77.0515953 -12.0045141, -77.0512945 -12.0048137)",,N/A,,
693974825,False,,Los Eucaliptos,residential,,True,50.49,"LINESTRING (-77.0515953 -12.0045141, -77.0519224 -12.0041919)",,N/A,,
68865790,False,,Las Guindas,residential,,False,48.595,"LINESTRING (-77.0539624 -12.0032704, -77.0535231 -12.0031907)",,N/A,,
68865790,False,,Las Guindas,residential,,True,51.68,"LINESTRING (-77.0539624 -12.0032704, -77.0544296 -12.0033551)",,N/A,,
68865792,False,,Los Rosales,residential,,True,143.532,"LINESTRING (-77.0539624 -12.0032704, -77.0542078 -12.0020021)",,N/A,,
68865790,False,,Las Guindas,residential,,False,51.104,"LINESTRING (-77.0535231 -12.0031907, -77.0530611 -12.003107)",,N/A,,
68865790,False,,Las Guindas,residential,,True,48.595,"LINESTRING (-77.0535231 -12.0031907, -77.0539624 -12.0032704)",,N/A,,
68865793,False,,Las Choyotas,residential,,True,134.674,"LINESTRING (-77.0535231 -12.0031907, -77.053739 -12.0019981)",,N/A,,
68865790,False,,Las Guindas,residential,,True,51.104,"LINESTRING (-77.0530611 -12.003107, -77.0535231 -12.0031907)",,N/A,,
1071778736,False,,Los Ficus,residential,,False,52.774,"LINESTRING (-77.0530611 -12.003107, -77.0529707 -12.0035733)",,N/A,,
1071778736,False,,Los Ficus,residential,,True,46.788,"LINESTRING (-77.0530611 -12.003107, -77.0531413 -12.0026936)",,N/A,,
68865791,False,,Las Sandías,residential,,False,50.991,"LINESTRING (-77.0542078 -12.0020021, -77.053739 -12.0019981)",,N/A,,
68865792,False,,Los Rosales,residential,,False,143.532,"LINESTRING (-77.0542078 -12.0020021, -77.0539624 -12.0032704)",,N/A,,
68865791,False,,Las Sandías,residential,,True,47.616,"LINESTRING (-77.0542078 -12.0020021, -77.0545647 -12.0020268, -77.0546445 -12.0020323)",,N/A,,
68865791,False,,Las Sandías,residential,,False,50.48,"LINESTRING (-77.053739 -12.0019981, -77.0532749 -12.0019941)",,N/A,,
68865791,False,,Las Sandías,residential,,True,50.991,"LINESTRING (-77.053739 -12.0019981, -77.0542078 -12.0020021)",,N/A,,
68865793,False,,Las Choyotas,residential,,False,134.674,"LINESTRING (-77.053739 -12.0019981, -77.0535231 -12.0031907)",,N/A,,
1100984475,False,,Calle Los Gladiolos,residential,,True,10.313,"LINESTRING (-77.0526067 -12.0015802, -77.0525733 -12.0014934)",,N/A,,
68865838,False,,Prolongación Los Gladiolos,residential,,False,143.79200000000006,"LINESTRING (-77.0526067 -12.0015802, -77.0526232 -12.0016107, -77.0526493 -12.0016501, -77.0527843 -12.001827, -77.0528269 -12.001877, -77.0528678 -12.0019254, -77.0528978 -12.0019677, -77.0529223 -12.0020133, -77.0529325 -12.0020528, -77.0529365 -12.0020998, -77.0529322 -12.0021452, -77.0529162 -12.002202, -77.0528941 -12.0022501, -77.0528626 -12.0022959, -77.0528279 -12.0023336, -77.0527784 -12.0023808, -77.0527394 -12.002417, -77.0527014 -12.0024482, -77.052667 -12.0024729, -77.0526116 -12.00251, -77.0525573 -12.0025415, -77.0524912 -12.0025711)",,N/A,,
1155873429,True,,Avenida Los Jazmines,tertiary,50,False,58.117999999999995,"LINESTRING (-77.0526067 -12.0015802, -77.0525466 -12.0015995, -77.0525319 -12.0016042, -77.0524895 -12.0016154, -77.0524362 -12.0016261, -77.052389 -12.0016346, -77.0523376 -12.0016415, -77.0522959 -12.0016447, -77.0522291 -12.0016484, -77.0520805 -12.0016535)",,N/A,,
4828411,True,,Avenida Industrial,secondary,50,False,75.679,"LINESTRING (-77.0590507 -11.9931402, -77.0591577 -11.9924677)",,N/A,,
70601022,False,,Jirón Bartolome Ferreyros,residential,,False,183.448,"LINESTRING (-77.0590507 -11.9931402, -77.0573845 -11.9928844)",,N/A,,
343233318,False,,Jirón Bartolome Ferreyros,residential,,False,19.484,"LINESTRING (-77.0590507 -11.9931402, -77.059228 -11.9931652)",,N/A,,
70601022,False,,Jirón Bartolome Ferreyros,residential,,True,183.448,"LINESTRING (-77.0573845 -11.9928844, -77.0590507 -11.9931402)",,N/A,,
444489483,True,2,Calle Gerardo Unger,tertiary,40,False,211.07600000000002,"LINESTRING (-77.0573845 -11.9928844, -77.0573276 -11.9930746, -77.057231 -11.9933973, -77.057096 -11.9937152, -77.0568115 -11.9942525, -77.0567008 -11.9944084, -77.0566817 -11.9944353, -77.0565712 -11.9945939)",,N/A,,
70601029,False,,Calle A,residential,40,False,72.318,"LINESTRING (-77.06341 -11.9931286, -77.0629303 -11.9930543, -77.0628575 -11.9930431, -77.0627533 -11.9930269)",,N/A,,
326405502,True,2,Avenida Alfredo Mendiola,secondary,40,False,193.75500000000002,"LINESTRING (-77.06341 -11.9931286, -77.0636477 -11.9916852, -77.0636952 -11.9914086)",,N/A,,
70601030,True,,Calle 1,residential,,False,63.345,"LINESTRING (-77.0629451 -11.9918721, -77.0630385 -11.9913098)",,N/A,,
70601027,False,,Calle C,residential,30,False,308.96500000000003,"LINESTRING (-77.0629451 -11.9918721, -77.0625693 -11.9918178, -77.0608004 -11.9915628, -77.0601349 -11.9914669)",,N/A,,
70601031,False,,Calle 2,residential,30,False,65.306,"LINESTRING (-77.0601349 -11.9914669, -77.0602247 -11.9908862)",,N/A,,
70601031,False,,Calle 2,residential,30,True,61.39,"LINESTRING (-77.0601349 -11.9914669, -77.0600506 -11.9920128)",,N/A,,
70601027,False,,Calle C,residential,30,True,308.96500000000003,"LINESTRING (-77.0601349 -11.9914669, -77.0608004 -11.9915628, -77.0625693 -11.9918178, -77.0629451 -11.9918721)",,N/A,,
70601030,True,,Calle 1,residential,,False,61.385,"LINESTRING (-77.0628546 -11.992417, -77.0629451 -11.9918721)",,N/A,,
70601028,False,,Calle B,residential,30,False,308.281,"LINESTRING (-77.0628546 -11.992417, -77.0624707 -11.9923616, -77.0615142 -11.9922237, -77.061031 -11.9921541, -77.0600506 -11.9920128)",,N/A,,
70601031,False,,Calle 2,residential,30,False,61.39,"LINESTRING (-77.0600506 -11.9920128, -77.0601349 -11.9914669)",,N/A,,
70601031,False,,Calle 2,residential,30,True,65.415,"LINESTRING (-77.0600506 -11.9920128, -77.0599608 -11.9925945)",,N/A,,
70601028,False,,Calle B,residential,30,True,308.28099999999995,"LINESTRING (-77.0600506 -11.9920128, -77.061031 -11.9921541, -77.0615142 -11.9922237, -77.0624707 -11.9923616, -77.0628546 -11.992417)",,N/A,,
70601030,True,,Calle 1,residential,,False,68.707,"LINESTRING (-77.0627533 -11.9930269, -77.0628546 -11.992417)",,N/A,,
70601029,False,,Calle A,residential,40,False,307.51699999999994,"LINESTRING (-77.0627533 -11.9930269, -77.0614238 -11.992821, -77.0610755 -11.9927671, -77.0609722 -11.9927511, -77.0609272 -11.9927441, -77.0599608 -11.9925945)",,N/A,,
70601029,False,,Calle A,residential,40,True,72.318,"LINESTRING (-77.0627533 -11.9930269, -77.0628575 -11.9930431, -77.0629303 -11.9930543, -77.06341 -11.9931286)",,N/A,,
70601029,False,,Calle A,residential,40,False,68.637,"LINESTRING (-77.0599608 -11.9925945, -77.0593376 -11.9924975)",,N/A,,
70601031,False,,Calle 2,residential,30,False,65.415,"LINESTRING (-77.0599608 -11.9925945, -77.0600506 -11.9920128)",,N/A,,
70601029,False,,Calle A,residential,40,True,307.517,"LINESTRING (-77.0599608 -11.9925945, -77.0609272 -11.9927441, -77.0609722 -11.9927511, -77.0610755 -11.9927671, -77.0614238 -11.992821, -77.0627533 -11.9930269)",,N/A,,
70601029,False,,Calle A,residential,40,True,68.637,"LINESTRING (-77.0593376 -11.9924975, -77.0599608 -11.9925945)",,N/A,,
343233349,False,,Calle A,residential,,True,19.846,"LINESTRING (-77.0593376 -11.9924975, -77.0591577 -11.9924677)",,N/A,,
"[1007391355, 331461854]",True,2,Avenida Industrial,secondary,50,False,75.196,"LINESTRING (-77.0593376 -11.9924975, -77.0592564 -11.9929925, -77.0592476 -11.9930459, -77.059228 -11.9931652)",,N/A,,
331461872,False,,Calle Los Andes,residential,,False,72.268,"LINESTRING (-77.0630385 -11.9913098, -77.0636151 -11.9913966, -77.0636952 -11.9914086)",,N/A,,
"[331461872, 70601035]",False,,Calle Los Andes,residential,,True,309.657,"LINESTRING (-77.0630385 -11.9913098, -77.0629378 -11.9912946, -77.0628442 -11.9912805, -77.0613048 -11.9910488, -77.0608827 -11.9909853, -77.0602247 -11.9908862)",,N/A,,
70601031,False,,Calle 2,residential,30,True,65.306,"LINESTRING (-77.0602247 -11.9908862, -77.0601349 -11.9914669)",,N/A,,
